Household_ID,AUDIO_QNT,DVS_QNT,EXPRESS_QNT,GIFT CARDS_QNT,HOME INS_QNT,IMAGING_QNT,INTABGIBLE_QNT,MAJORS_QNT,MOBILE_QNT,MUSIC_QNT,OTHER_QNT,P*S*T_QNT,PC HDWR_QNT,TELEVISION_QNT,VIDEO HDWR_QNT,WIRELESS_QNT,AUDIO_EXP,DVS_EXP,EXPRESS_EXP,GIFT CARDS_EXP,HOME INS_EXP,IMAGING_EXP,INTABGIBLE_EXP,MAJORS_EXP,MOBILE_EXP,MUSIC_EXP,OTHER_EXP,P*S*T_EXP,PC HDWR_EXP,TELEVISION_EXP,VIDEO HDWR_EXP,WIRELESS_EXP
105656221,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,99.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105656699,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105659480,0,0,0,0,0,0,0,2,0,3,0,1,0,2,1,2,0.0,0.0,0.0,0,0.0,0.0,0.0,1869.97,0.0,41.97,0.0,89.99,0.0,618.98,99.99,280.98
105662003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.98,0.0
105676308,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,79.95,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.99,0.0,0.0,0.0,0.0
105677012,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,280.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105679205,1,0,0,0,0,2,0,0,4,0,0,0,0,0,0,2,8.99,0.0,0.0,0,0.0,249.98000000000002,0.0,0.0,349.96000000000004,0.0,0.0,0.0,0.0,0.0,0.0,124.94
105683475,0,0,0,1,0,3,0,1,0,0,0,6,2,3,1,0,0.0,0.0,0.0,0,0.0,465.95000000000005,0.0,60.0,0.0,0.0,0.0,573.94,2799.98,939.97,9.99,0.0
105686431,2,0,0,0,0,0,0,1,0,0,0,4,1,0,1,0,399.98,0.0,0.0,0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,203.96,499.98,0.0,99.99,0.0
105688000,3,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,349.97,0.0,0.0,0,0.0,31.979999999999997,0.0,0.0,0.0,29.99,0.0,29.99,189.99,0.0,0.0,0.0
105688829,6,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,205.90000000000003,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,335.96000000000004,0.0,469.93000000000006,0.0,0.0,0.0,0.0
105691981,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,24.99,1549.97,0.0,0.0,0.0
105692082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.99,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105693243,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.13,0.0,0.0
105694039,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,18.99,0.0,0.0,1649.97,0.0,109.99,0.0
105695291,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.99,0.0,0.0
105695775,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,152.95000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105696402,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0.0,509.98,0.0,0.0,0.0,0.0,0.0,49.99,0.0,0.0,0.0,0.0
105696848,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,399.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99,0.0
105697243,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,326.97,0.0,0.0,0.0,0.0,179.99,113.99,0.0
105698115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.99,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105704884,4,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,35.92,0.0,0.0,0,0.0,649.99,0.0,0.0,0.0,59.980000000000004,0.0,0.0,199.99,0.0,0.0,0.0
105712176,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.98,0.0,1478.7,0.0,39.99
105715371,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,203.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105715531,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,93.97999999999999,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.96,0.0,0.0
105716939,1,0,0,0,0,0,0,0,2,4,0,1,1,1,0,0,79.99,0.0,0.0,0,0.0,0.0,0.0,0.0,147.99,64.96,0.0,29.99,199.99,229.99,0.0,0.0
105720072,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,89.99,479.97,0.0,0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105724845,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,114.97999999999999,0.0,0.0,0,0.0,499.99,0.0,0.0,0.0,0.0,0.0,47.49,0.0,0.0,0.0,0.0
105728924,2,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,379.48,0.0,0.0,0,0.0,0.0,0.0,0.0,249.95000000000005,0.0,0.0,0.0,129.99,0.0,0.0,0.0
105729548,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.99,0.0,0.0,0.0,0.0
105739156,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.99,1159.96,0.0,0.0,0.0
105739265,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105743822,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0.0,0.0,0.0,0,0.0,499.98,0.0,0.0,199.99,0.0,0.0,0.0,0.0,1499.99,19.99,0.0
105744296,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,101.96999999999998,0.0,0.0,0.0,0.0,0.0,149.99,0.0
105750646,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,179.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105751750,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.99,0.0,0.0
105755144,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.98,0.0,499.99,0.0,0.0
105758488,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1399.97,0.0,0.0
105759137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.03,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105762867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.95,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105768208,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.92999999999999,0.0,0.0,0.0,0.0
105770208,1,0,0,0,0,0,0,0,0,2,0,1,2,0,1,0,79.99,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,69.98,0.0,149.99,3699.9799999999996,0.0,99.99,0.0
105785222,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,14.99,0.0,0.0,0,0.0,0.0,0.0,0.0,1019.9200000000001,0.0,0.0,49.99,0.0,0.0,0.0,0.0
105788769,5,0,0,0,0,0,0,1,0,0,0,3,1,5,3,1,672.95,0.0,0.0,0,0.0,0.0,0.0,267.99,0.0,0.0,0.0,124.97,179.96,2492.949999999999,724.96,19.99
105798767,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.96000000000004,0.0,0.0
105804716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499.98,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105805572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.99,0.0
105808668,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0.0,0.0,0.0,0,0.0,14.99,0.0,0.0,0.0,0.0,0.0,0.0,99.99,1569.98,0.0,0.0
105809025,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.98,0.0,0.0
105809551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.0
105823652,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,249.95,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1259.98,0.0,0.0
105832024,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,99.99,0.0,118.94999999999999,219.98,0.0,0.0,0.0
105833770,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.46,0.0,0.0,0.0,0.0
105834093,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,95.94999999999999,0.0,0.0,0.0,279.99,0.0,0.0
105835120,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.28,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105841987,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,499.95,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,59.980000000000004,0.0,4.99,0.0,0.0,0.0,0.0
105843749,1,0,0,0,0,0,0,0,0,0,0,2,3,1,1,0,39.99,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.98,1889.94,29.99,129.99,0.0
105843979,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,849.99,0.0,0.0,103.92999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105845022,0,0,0,0,0,0,0,0,2,0,0,1,3,6,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,147.98000000000002,0.0,0.0,24.99,1049.97,776.9200000000001,0.0,0.0
105847154,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.97999999999999,0.0,0.0,0.0,0.0
105848484,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,133.98,0.0,0.0,157.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105851014,2,0,0,0,0,2,0,0,0,0,0,0,1,5,1,0,1189.98,0.0,0.0,0,0.0,179.98,0.0,0.0,0.0,0.0,0.0,0.0,69.99,2469.92,79.99,0.0
105851805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.99,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105858832,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.98,69.99,0.0
105860331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.98000000000002
105862324,5,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,841.35,0.0,0.0,0,0.0,89.99,0.0,0.0,0.0,0.0,0.0,196.96000000000004,0.0,287.99,0.0,0.0
105863486,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,124.94999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105865528,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.99,0.0,0.0,0.0
105868022,0,0,0,0,0,0,0,0,0,0,0,2,4,2,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.98,2297.91,449.98,129.99,0.0
105871462,1,0,0,0,0,2,0,0,3,2,1,2,7,1,2,0,79.99,0.0,0.0,0,0.0,949.98,0.0,0.0,199.94000000000003,399.98,0.0,49.98,2040.43,99.99,49.98,0.0
105876565,0,0,0,0,0,0,0,0,0,1,0,4,1,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,149.99,0.0,211.96,1299.99,469.97,0.0,0.0
105877493,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.99,0.0,329.99,0.0,0.0
105878764,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,79.98,0.0,0.0,0.0,11.98,89.99,0.0
105880328,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.97,0.0,0.0
105888015,0,0,0,0,0,0,0,0,0,5,0,2,1,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,259.95000000000005,0.0,22.98,749.99,0.0,49.99,0.0
105888367,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,139.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,0.0,0.0
105890216,0,0,0,0,0,4,0,0,0,1,0,1,1,1,2,0,0.0,0.0,0.0,0,0.0,679.96,0.0,0.0,0.0,17.99,0.0,29.99,399.96,219.99,148.98000000000002,0.0
105894809,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,339.94000000000005,0.0,3.99,0.0,0.0,0.0,0.0,0.0
105896322,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,59.980000000000004,0.0,0.0,0.0,0.0,0.0,0.0,209.97
105899348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.99,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105902321,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.98,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105906907,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.98,59.99,0.0
105911338,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.97000000000003,0.0,0.0,174.99,0.0
105913422,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,479.96000000000004,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105913919,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0.01,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.97,929.97,0.0,0.0,0.0
105915268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99
105917344,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.0,0.0,0.0,0.0
105917757,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.97,0.0,0.0,0.0,959.95,29.99,242.99
105920358,1,1,0,0,0,4,0,0,4,0,1,3,0,1,5,0,49.99,399.99,0.0,0,0.0,649.98,0.0,0.0,299.96,0.0,22.75,120.97,0.0,39.99,636.4300000000001,0.0
105925156,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,139.99,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.99,0.0,0.0,0.0,0.0
105925563,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.99,1099.94,0.0,0.0,0.0
105928789,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,21.3,0.0,0.0,0.0,11.69,0.0,399.99,149.99,0.0
105930774,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,179.98,0.0,29.99,0.0,0.0,0.0,0.0
105933815,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99,0.0,0.0
105947334,2,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,789.98,0.0,0.0,0,0.0,0.0,0.0,0.0,159.99,0.0,0.0,0.0,0.0,1679.97,99.99,0.0
105952269,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.980000000000004,0.0,0.0,0.0,0.0
105957322,0,0,0,0,0,4,0,0,0,0,0,1,0,2,1,0,0.0,0.0,0.0,0,0.0,624.9300000000001,0.0,0.0,0.0,0.0,0.0,199.99,0.0,169.98000000000002,299.99,0.0
105958308,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.99,0.0,0.0
105958623,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,429.99,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105960514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.95,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105962008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.49,0.0,0.0
105963257,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,452.34000000000003,0.0,3.99,0.0,0.0,0.0,0.0,0.0
105965770,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,59.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105969045,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,382.47,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,19.99,0.0,0.0,0.0,0.0,0.0,0.0
105969676,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,179.99,0.0,0.0,0,0.0,0.0,0.0,0.0,144.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105970682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.99,0.0
105972588,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,399.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105977451,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.79000000000002,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105978487,1,0,0,0,0,3,0,0,0,6,0,4,3,4,3,0,5.99,0.0,0.0,0,0.0,783.99,0.0,0.0,0.0,264.92,0.0,158.96,1649.97,2069.95,107.96999999999998,0.0
105981452,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.97,1599.98,0.0,0.0,0.0
105988324,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.99,0.0,0.0,0.0,0.0
105989051,1,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,89.99,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.98,0.0,119.99,104.96000000000001,0.0
105990273,9,3,0,0,0,16,0,1,8,16,0,9,3,8,18,3,282.76000000000005,22.97,0.0,0,0.0,4183.859999999999,0.0,50.0,1009.9200000000001,249.84000000000003,0.0,304.91,2149.9700000000003,5004.879999999999,1210.8100000000002,159.97
105997453,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,49.99,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,87.97999999999999,0.0,49.99,0.0,0.0,0.0,0.0
105997483,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769.98,0.0,0.0,0.0
105999280,0,0,0,0,0,3,0,0,0,0,0,3,5,0,0,0,0.0,0.0,0.0,0,0.0,373.97,0.0,0.0,0.0,0.0,0.0,72.97,1639.9,0.0,0.0,0.0
106000445,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.99,0.0,0.0
106000846,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,123.97999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106004539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.97
106010690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.99,0.0
106010720,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,92.99,0.0,0.0,0.0,0.0,0.0,179.97,0.0
106011089,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,369.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106016785,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.99,0.0,0.0
106016948,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0.0,279.99,0.0,0.0,0.0,0.0,0.0,29.99,0.0,0.0,0.0,0.0
106020197,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.97,0.0,0.0,0.0
106023356,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,29.99,0.0,0.0,0.0,899.8800000000001,9.99,0.0
106023583,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.94000000000003,1849.97,0.0,0.0,0.0
106034026,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.98,0.0,0.0
106036186,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,339.98,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
106036393,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.99,0.0,0.0
106037545,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,374.96000000000004,0.0,189.99,0.0,0.0,0.0,0.0
106039723,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.58,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106040707,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.99,1499.97,0.0,0.0,0.0
106045988,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,799.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106046953,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,155.48000000000002,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14.99,0.0,0.0,0.0,0.0,0.0,0.0
106049242,0,0,0,0,0,1,0,0,0,3,0,0,0,1,1,1,0.0,0.0,0.0,0,0.0,332.49,0.0,0.0,0.0,129.97,0.0,0.0,0.0,649.99,9.99,179.99
